eng-WL-11-174592-12941217	Glenn Fitzgerald	NIL
eng-NG-31-142147-10012852	Gordon Brown	E_m_03f77
APW_ENG_20080913.0314.LDC2009T13	Maqbool Ahmed	NIL
eng-NG-31-100316-11634643	Gordon Brown	E_m_03f77
eng-NG-31-141957-9978646	Jessica Simpson	E_m_0c7xjb
AFP_ENG_20080406.0157.LDC2009T13	Mimoun Azaouagh	NIL
APW_ENG_20070717.0745.LDC2009T13	Marufu	E_m_04czclc
APW_ENG_20080401.1399.LDC2009T13	Marufu	E_m_04czclc
XIN_ENG_20071024.0334.LDC2009T13	Marufu	NIL
APW_ENG_20070530.0904.LDC2009T13	Celikkol	NIL
APW_ENG_20080814.0408.LDC2009T13	Mirko Englich	NIL
APW_ENG_20080821.0509.LDC2009T13	Muchdi	NIL
XIN_ENG_20080814.0372.LDC2009T13	Mirko Englich	NIL
XIN_ENG_20080826.0117.LDC2009T13	Kazuya Ito	NIL
NYT_ENG_20080812.0226.LDC2009T13	Carolyn Kirk	NIL
LTW_ENG_20080202.0126.LDC2009T13	Charles DiBona	NIL
eng-NG-31-100478-10854858	Alan Freeman	NIL
AFP_ENG_20070420.0003.LDC2009T13	Mohammed Habash	NIL
AFP_ENG_20070426.0147.LDC2009T13	Mohammed Habash	NIL
AFP_ENG_20080807.0727.LDC2009T13	Nastassia Novikava	NIL
NYT_ENG_20070726.0051.LDC2009T13	Bucky Lasek	NIL
XIN_ENG_20070408.0197.LDC2009T13	Andreas Ottl	NIL
APW_ENG_20071229.0376.LDC2009T13	Celina Hangl	NIL
XIN_ENG_20080204.0364.LDC2009T13	Chen Yanyan	NIL
APW_ENG_20080826.0216.LDC2009T13	Du Wei	NIL
APW_ENG_20071219.0209.LDC2009T13	Charlotte Lindstrom	NIL
NYT_ENG_20070612.0226.LDC2009T13	Charlie Wolf	NIL
AFP_ENG_20071220.0601.LDC2009T13	Charlotte Lindstrom	NIL
AFP_ENG_20080307.0684.LDC2009T13	Charlotte Lindstrom	NIL
AFP_ENG_20070731.0012.LDC2009T13	Mike Russell	E_m_027qyp6
